University Admission year,Gender,Age,H.S.C passing year,Program,Current Semester,Do you have meritorious scholarship ?,Do you use University transportation?,How many hour do you study daily?,How many times do you seat for study in a day?,What is your preferable learning mode?,Do you use smart phone?,Do you have personal Computer?,How many hour do you spent daily in social media?,Status of your English language proficiency,Average attendance on class,Did you ever fall in probation?,Did you ever got suspension?,Do you attend in teacher consultancy for any kind of academical problems?,What are the skills do you have ?,How many hour do you spent daily on your skill development?,What is you interested area?,What is your relationship status?,Are you engaged with any co-curriculum activities?,With whom you are living with?,Do you have any health issues?,What was your previous SGPA?,Do you have any physical disabilities?,What is your current CGPA?,How many Credit did you have completed?,What is your monthly family income?,SGPA_CGPA_Gap,Study_Intensity,Total_Learning_Hours,Social_Study_Ratio
2022,Male,20,2019,BCSE,2,No,No,4,2,Offline,Yes,Yes,3,Intermediate,90,No,No,Yes,Programming,1,Software,Single,Yes,Bachelor,No,3.32,No,3.25,12,30000,-0.06999999999999984,8,5,0.7317073170731708
2020,Male,22,2019,BCSE,8,No,No,6,2,Offline,Yes,Yes,2,Intermediate,0,Yes,No,Yes,Programming,1,Software,Single,No,Bachelor,No,3.3,No,3.15,90,36000,-0.1499999999999999,12,7,0.3278688524590164
2019,Male,23,2017,BCSE,10,No,No,4,2,Offline,Yes,Yes,3,Intermediate,95,No,No,No,Programming,6,Software,Single,No,Bachelor,No,3.92,No,3.78,123,30000,-0.14000000000000012,8,10,0.7317073170731708
2014,Female,25,2013,BCSE,24,No,No,1,1,Online,Yes,Yes,12,Intermediate,80,Yes,Yes,Yes,Software Development,4,Software,Married,No,Family,Yes,2.8,Yes,2.5,115,20000,-0.2999999999999998,1,5,10.909090909090908
2022,Male,21,2020,BCSE,2,Yes,No,3,2,Online,Yes,No,3,Intermediate,98,Yes,No,Yes,Programming,2,Software,Single,Yes,Bachelor,No,3.33,No,2.9,12,20000,-0.43000000000000016,6,5,0.9677419354838709
2020,Male,22,2017,BCSE,8,Yes,No,3,2,Offline,Yes,Yes,1,Intermediate,87,No,No,No,Web development,3,Software,Single,No,Bachelor,No,3.54,No,3.4,87,30000,-0.14000000000000012,6,6,0.3225806451612903
2020,Male,23,2018,BCSE,8,Yes,Yes,5,6,Offline,Yes,Yes,2,Intermediate,98,No,No,No,Programming,2,NETWORKING,Single,No,Bachelor,No,3.66,No,3.81,87,38000,0.1499999999999999,30,7,0.3921568627450981
2019,Male,24,2018,BCSE,11,No,No,2,2,Offline,Yes,Yes,2,Intermediate,80,No,No,Yes,Software Development,3,Software,Single,Yes,Bachelor,No,3.78,No,3.13,124,15000,-0.6499999999999999,4,5,0.9523809523809523
2020,Male,21,2019,BCSE,8,No,No,5,4,Offline,Yes,Yes,3,Intermediate,99,No,No,Yes,Programming,1,Software,Single,Yes,Family,Yes,3.82,No,3.81,89,15000,-0.009999999999999787,20,6,0.5882352941176471
2019,Female,23,2018,BCSE,11,Yes,Yes,4,1,Offline,Yes,Yes,1,Intermediate,95,No,No,Yes,Networking,4,NETWORKING,Single,Yes,Bachelor,Yes,4.0,No,3.93,118,50000,-0.06999999999999984,4,8,0.24390243902439027
2022,Male,19,2020,BCSE,2,Yes,No,4,2,Offline,Yes,Yes,1,Basic,80,No,No,Yes,Programming,2,Software,Single,Yes,Bachelor,Yes,3.54,No,3.54,11,20000,0.0,8,6,0.24390243902439027
2022,Male,21,2019,BCSE,2,Yes,No,4,2,Offline,Yes,Yes,2,Basic,95,No,No,Yes,Programming,2,Software,Single,No,Bachelor,No,2.55,No,2.55,11,20000,0.0,8,6,0.48780487804878053
2018,Male,25,2016,BCSE,12,Yes,No,3,2,Offline,Yes,Yes,2,Advance,90,No,No,No,Web development,2,Software,Single,No,Bachelor,Yes,3.4,Yes,3.4,136,12000,0.0,6,5,0.6451612903225806
2019,Female,22,2017,BCSE,11,No,No,3,1,Online,Yes,Yes,5,Intermediate,90,No,No,No,Software Development,2,Software,Single,No,Bachelor,No,3.65,No,3.59,126,30000,-0.06000000000000005,3,5,1.6129032258064515
2020,Female,21,2019,BCSE,8,Yes,Yes,3,2,Offline,Yes,Yes,4,Intermediate,94,No,No,No,Programming,2,Machine Learning,Single,No,Family,No,3.62,No,3.62,85,30000,0.0,6,5,1.2903225806451613
2019,Male,20,2018,BCSE,9,No,Yes,2,2,Offline,Yes,Yes,1,Basic,90,No,No,No,Learning frontend,1,NETWORKING,Single,No,Family,No,3.7,No,3.45,101,30000,-0.25,4,3,0.47619047619047616
2020,Female,21,2019,BCSE,7,Yes,Yes,3,2,Online,Yes,Yes,2,Intermediate,95,No,No,Yes,Programming,1,Software,Single,Yes,Family,No,3.5,No,3.5,89,55000,0.0,6,4,0.6451612903225806
2022,Male,21,2020,BCSE,2,Yes,Yes,5,2,Online,Yes,Yes,3,Intermediate,100,No,No,Yes,Programming,4,Competitive programming,Single,No,Family,No,3.48,No,3.48,11,50000,0.0,10,9,0.5882352941176471
2019,Male,22,2018,BCSE,10,No,No,3,2,Offline,Yes,No,3,Intermediate,100,No,No,Yes,Networking,2,NETWORKING,Relationship,Yes,Bachelor,No,3.01,No,2.92,112,50000,-0.08999999999999986,6,5,0.9677419354838709
2018,Male,25,2016,BCSE,11,Yes,Yes,4,2,Offline,Yes,Yes,3,Intermediate,100,No,No,Yes,Web development,2,Software,Single,Yes,Family,No,3.86,No,3.56,129,60000,-0.2999999999999998,8,6,0.7317073170731708
2019,Male,23,2017,BCSE,10,Yes,Yes,4,4,Online,Yes,Yes,10,Intermediate,98,No,No,Yes,Programming,2,Software,Relationship,No,Family,No,3.38,No,3.81,117,15000,0.43000000000000016,16,6,2.439024390243903
2020,Female,22,2019,BCSE,8,Yes,Yes,5,1,Offline,Yes,Yes,2,Intermediate,90,No,No,Yes,Programming,1,Software,Married,No,Family,No,3.07,No,3.42,75,500000,0.3500000000000001,5,6,0.3921568627450981
2019,Female,23,2017,BCSE,11,Yes,Yes,3,2,Offline,Yes,Yes,5,Intermediate,96,No,No,No,Programming,3,NETWORKING,Single,No,Family,No,3.59,No,3.56,119,20000,-0.029999999999999805,6,6,1.6129032258064515
2019,Male,25,2017,BCSE,11,No,No,2,1,Offline,Yes,Yes,6,Intermediate,90,No,No,Yes,Programming,4,Software,Single,Yes,Bachelor,No,2.59,No,3.06,130,50000,0.4700000000000002,2,6,2.857142857142857
2019,Male,23,2018,BCSE,11,No,No,2,3,Offline,Yes,Yes,2,Intermediate,99,Yes,No,No,Web development,0,Hardware,Single,No,Bachelor,No,3.3,No,3.24,130,15000,-0.05999999999999961,6,2,0.9523809523809523
2019,Female,22,2018,BCSE,11,Yes,Yes,4,4,Offline,Yes,Yes,10,Intermediate,99,No,No,Yes,Web development,2,NETWORKING,Single,Yes,Family,No,3.72,No,3.78,127,62488,0.05999999999999961,16,6,2.439024390243903
2022,Male,19,2020,BCSE,1,Yes,Yes,3,2,Offline,Yes,Yes,2,Basic,100,No,No,Yes,Programming,1,Software,Single,No,Family,No,3.9,No,3.9,11,40000,0.0,6,4,0.6451612903225806
2018,Male,23,2016,BCSE,13,No,No,2,2,Offline,Yes,Yes,5,Basic,75,Yes,Yes,Yes,Programming,1,Hardware,Single,Yes,Bachelor,No,2.55,No,2.65,120,20000,0.10000000000000009,4,3,2.380952380952381
2021,Male,20,2020,BCSE,4,Yes,No,4,2,Offline,Yes,Yes,2,Basic,85,No,No,No,Programming,3,Software,Single,No,Bachelor,No,3.0,No,2.8,36,20000,-0.20000000000000018,8,7,0.48780487804878053
2021,Male,22,2021,BCSE,4,Yes,No,4,2,Online,Yes,Yes,2,Basic,80,Yes,No,Yes,Programming,1,Software,Single,No,Bachelor,No,2.0,No,2.59,24,25000,0.5899999999999999,8,5,0.48780487804878053
2019,Female,22,2018,BCSE,11,Yes,No,5,2,Offline,Yes,Yes,2,Intermediate,95,No,No,Yes,Programming,4,Software,Single,No,Bachelor,Yes,3.96,No,3.9,135,200000,-0.06000000000000005,10,9,0.3921568627450981
2022,Male,20,2020,BCSE,2,Yes,Yes,2,2,Offline,Yes,Yes,1,Intermediate,80,No,No,Yes,Programming,1,Software,Single,No,Bachelor,No,3.7,No,3.7,10,25000,0.0,4,3,0.47619047619047616
2022,Male,19,2020,BCSE,1,No,No,5,2,Online,Yes,Yes,7,Basic,90,No,No,No,Programming,3,Software,Single,No,Family,No,3.3,No,3.3,11,35000,0.0,10,8,1.3725490196078431
2020,Male,22,2019,BCSE,7,No,No,5,2,Offline,Yes,Yes,2,Intermediate,95,No,No,No,Programming,2,Software,Single,Yes,Bachelor,Yes,3.2,No,3.51,90,62488,0.3099999999999996,10,7,0.3921568627450981
2021,Male,21,2020,BCSE,3,Yes,Yes,4,2,Offline,Yes,Yes,3,Intermediate,90,No,No,Yes,Web development,4,Software,Single,No,Family,No,3.57,No,3.67,23,35000,0.10000000000000009,8,8,0.7317073170731708
2019,Female,22,2018,BCSE,11,No,Yes,3,2,Offline,Yes,Yes,1,Intermediate,100,No,No,Yes,Programming,1,Software,Single,Yes,Family,No,3.37,No,3.11,140,40000,-0.26000000000000023,6,4,0.3225806451612903
2021,Male,21,2020,BCSE,3,Yes,No,4,2,Offline,Yes,Yes,1,Advance,97,Yes,No,Yes,Programming,2,Software,Single,Yes,Bachelor,No,3.17,No,2.85,20,30000,-0.31999999999999984,8,6,0.24390243902439027
2022,Male,19,2020,BCSE,1,No,No,1,1,Offline,Yes,Yes,1,Basic,90,No,No,Yes,Programming,1,Software,Single,No,Bachelor,No,3.5,No,3.45,11,10000,-0.04999999999999982,1,2,0.9090909090909091
2022,Male,20,2020,BCSE,1,No,No,4,2,Offline,Yes,Yes,1,Basic,90,No,No,Yes,Programming,3,Software,Single,No,Bachelor,No,3.78,No,3.78,28,25000,0.0,8,7,0.24390243902439027
2019,Male,25,2017,BCSE,10,Yes,Yes,2,2,Offline,Yes,Yes,1,Intermediate,87,No,No,Yes,Programming,3,Software,Single,Yes,Bachelor,Yes,3.9,No,3.59,128,40000,-0.31000000000000005,4,5,0.47619047619047616
2021,Male,21,2020,BCSE,3,No,Yes,4,2,Offline,Yes,Yes,4,Intermediate,50,No,No,No,Programming,1,Software,Single,No,Family,No,2.94,No,2.5,23,62488,-0.43999999999999995,8,5,0.9756097560975611
2021,Female,21,2020,BCSE,5,Yes,Yes,3,2,Offline,Yes,Yes,5,Basic,80,No,No,No,Programming,2,Software,Single,No,Family,No,2.89,No,2.8,65,20000,-0.0900000000000003,6,5,1.6129032258064515
2021,Female,22,2020,BCSE,4,No,No,4,2,Offline,Yes,Yes,2,Intermediate,90,No,No,No,Programming,1,Software,Single,No,Bachelor,No,1.8,No,2.56,23,20000,0.76,8,5,0.48780487804878053
2020,Female,22,2019,BCSE,8,No,No,4,3,Online,Yes,Yes,3,Intermediate,85,No,No,No,Programming,4,Hardware,Single,No,Bachelor,No,2.78,No,3.75,78,30000,0.9700000000000002,12,8,0.7317073170731708
2022,Female,20,2021,BCSE,6,No,No,1,2,Offline,Yes,No,2,Basic,100,Yes,No,Yes,Programming,4,Data Science,Single,No,Family,No,1.45,No,2.38,50,30000,0.9299999999999999,2,5,1.8181818181818181
2019,Female,25,2018,BCSE,10,No,No,5,3,Online,Yes,Yes,2,Intermediate,100,No,No,Yes,Cyber security,2,Data Science,Relationship,Yes,Bachelor,No,2.45,No,3.54,116,34000,1.0899999999999999,15,7,0.3921568627450981
2019,Male,23,2019,BCSE,10,Yes,No,6,3,Offline,Yes,No,4,Advance,80,No,No,No,Programming,1,Software,Single,Yes,Family,No,1.45,No,2.45,116,35000,1.0000000000000002,18,7,0.6557377049180328
2021,Female,20,2019,BCSE,6,No,No,3,2,Offline,Yes,Yes,7,Intermediate,100,No,No,No,Machine Learning,2,Hardware,Single,No,Family,No,2.0,No,3.19,78,35000,1.19,6,5,2.258064516129032
2020,Male,24,2018,BCSE,11,Yes,No,1,2,Offline,Yes,Yes,8,Advance,100,No,No,Yes,Programming,2,Hardware,Single,No,Bachelor,No,2.89,No,3.99,140,36000,1.1,2,3,7.2727272727272725
2020,Female,20,2019,BCSE,10,No,No,2,1,Offline,Yes,Yes,8,Intermediate,70,No,No,Yes,Cyber security,1,Data Science,Relationship,No,Bachelor,No,2.88,No,3.75,116,36000,0.8700000000000001,2,3,3.8095238095238093
2021,Male,20,2020,BCSE,7,No,No,3,2,Offline,Yes,Yes,7,Basic,60,Yes,No,Yes,Programming,2,Software,Single,Yes,Bachelor,No,1.87,No,2.98,101,37000,1.1099999999999999,6,5,2.258064516129032
2020,Male,20,2020,BCSE,9,No,No,1,1,Offline,Yes,No,3,Advance,54,Yes,No,Yes,Networking,3,Hardware,Single,Yes,Family,No,2.44,No,3.53,127,39000,1.0899999999999999,1,4,2.727272727272727
2019,Female,22,2019,BCSE,10,No,No,4,2,Offline,Yes,No,2,Intermediate,90,No,No,Yes,Programming,1,Software,Single,No,Family,Yes,2.8,No,3.65,126,40000,0.8500000000000001,8,5,0.48780487804878053
2019,Male,21,2019,BCSE,7,No,No,6,3,Online,Yes,Yes,2,Intermediate,100,No,No,Yes,Programming,2,Artificial Intelligence,Single,No,Family,No,2.11,No,3.47,103,40000,1.3600000000000003,18,8,0.3278688524590164
2022,Male,22,2021,BCSE,5,No,No,4,1,Offline,Yes,Yes,3,Advance,87,No,No,No,Machine Learning,2,Data Science,Married,No,Bachelor,No,2.37,No,3.49,67,41000,1.12,4,6,0.7317073170731708
2021,Male,23,2019,BCSE,9,No,No,3,1,Offline,Yes,Yes,3,Intermediate,87,Yes,No,No,Networking,2,Hardware,Married,No,Family,No,2.75,No,3.8,116,44000,1.0499999999999998,3,5,0.9677419354838709
2021,Female,21,2020,BCSE,9,No,No,3,2,Online,Yes,Yes,4,Intermediate,100,No,No,Yes,Cyber security,3,Software,Relationship,No,Bachelor,No,1.98,No,2.91,117,44000,0.9300000000000002,6,6,1.2903225806451613
2020,Female,20,2020,BCSE,11,No,No,2,1,Online,Yes,Yes,3,Intermediate,100,No,No,Yes,Networking,2,Hardware,Single,Yes,Family,No,2.64,No,3.7,136,44000,1.06,2,4,1.4285714285714286
2019,Male,22,2018,BCSE,9,No,No,6,2,Online,Yes,Yes,11,Intermediate,77,No,No,No,Networking,6,UI/UX,Single,Yes,Bachelor,No,1.77,No,2.66,133,45000,0.8900000000000001,12,12,1.8032786885245902
2022,Female,21,2020,BCSE,5,No,No,4,2,Offline,Yes,Yes,7,Intermediate,95,No,No,No,Programming,1,Data Science,Single,Yes,Family,No,2.19,No,2.77,42,45000,0.5800000000000001,8,5,1.707317073170732
2021,Male,22,2020,BCSE,6,Yes,No,5,5,Online,Yes,Yes,7,Advance,70,Yes,Yes,Yes,Web development,3,Hardware,Relationship,Yes,Bachelor,No,2.19,No,3.19,63,45000,1.0,25,8,1.3725490196078431
2020,Female,20,2020,BCSE,8,No,No,3,1,Online,Yes,Yes,9,Intermediate,86,Yes,No,No,Programming,2,Data Science,Single,No,Bachelor,Yes,1.98,No,2.98,119,45000,1.0,3,5,2.903225806451613
2021,Female,20,2020,BCSE,9,No,No,4,2,Offline,Yes,Yes,2,Intermediate,78,Yes,No,No,Machine Learning,4,Data Science,Relationship,Yes,Family,No,1.83,No,2.9,97,45000,1.0699999999999998,8,8,0.48780487804878053
2020,Female,21,2019,BCSE,9,No,No,3,1,Online,Yes,Yes,9,Intermediate,100,No,No,Yes,Web development,2,Software,In a relationship,No,Bachelor,No,1.87,No,2.82,139,46000,0.9499999999999997,3,5,2.903225806451613
2020,Female,25,2019,BCSE,11,No,No,1,1,Online,Yes,Yes,3,Intermediate,68,No,No,No,Programming,2,UI/UX,Single,No,Bachelor,No,2.65,No,3.71,136,49000,1.06,1,3,2.727272727272727
2020,Female,23,2018,BCSE,11,Yes,No,6,2,Offline,Yes,Yes,4,Advance,90,Yes,No,Yes,Programming,5,Software,Single,No,Family,No,2.19,No,3.45,122,50000,1.2600000000000002,12,11,0.6557377049180328
2022,Male,24,2019,BCSE,4,Yes,No,3,2,Offline,Yes,Yes,4,Intermediate,100,No,No,Yes,Networking,1,Software,Single,No,Family,No,2.5,No,3.4,46,50000,0.8999999999999999,6,4,1.2903225806451613
2020,Male,25,2019,BCSE,11,No,No,2,1,Offline,Yes,Yes,3,Intermediate,100,Yes,No,No,Networking,4,Hardware,Relationship,No,Bachelor,No,2.82,No,3.85,136,50000,1.0300000000000002,2,6,1.4285714285714286
2020,Female,22,2020,BCSE,8,No,No,2,1,Online,Yes,Yes,2,Basic,50,Yes,No,No,Cyber security,2,Data Science,Relationship,No,Bachelor,No,1.34,No,2.68,98,50000,1.34,2,4,0.9523809523809523
2022,Female,19,2021,BCSE,5,No,No,1,1,Offline,Yes,Yes,4,Basic,78,No,No,Yes,Programming,2,UI/UX,Single,No,Bachelor,No,2.68,No,3.79,80,50000,1.1099999999999999,1,3,3.6363636363636362
2019,Female,22,2017,BCSE,10,No,No,2,1,Online,Yes,Yes,1,Intermediate,80,Yes,No,No,Networking,1,Data Science,Relationship,Yes,Family,no,1.97,No,2.98,79,52000,1.01,2,3,0.47619047619047616
2021,Female,20,2020,BCSE,9,Yes,No,5,2,Offline,Yes,Yes,3,Advance,100,No,No,No,Web development,4,Data Science,Single,No,Family,No,2.76,No,3.86,127,52000,1.1,10,9,0.5882352941176471
2019,Female,25,2019,BCSE,10,No,No,4,2,Offline,Yes,Yes,7,Advance,45,No,No,Yes,Programming,2,Software,Single,Yes,Family,No,1.72,No,2.79,140,54000,1.07,8,6,1.707317073170732
2020,Male,21,2020,BCSE,10,No,No,2,2,Offline,Yes,Yes,2,Basic,100,No,No,No,Cyber security,4,Data Science,Single,Yes,Bachelor,No,2.62,No,3.75,136,55000,1.13,4,6,0.9523809523809523
2021,Female,20,2020,BCSE,7,No,No,2,1,Offline,Yes,Yes,2,Advance,87,No,No,No,Networking,4,Hardware,Relationship,No,Bachelor,No,1.51,No,2.59,99,55000,1.0799999999999998,2,6,0.9523809523809523
2022,Female,22,2021,BCSE,5,No,No,2,3,Offline,Yes,No,2,Intermediate,95,Yes,No,No,Networking,2,Hardware,Single,No,Bachelor,No,1.45,No,2.53,65,55000,1.0799999999999998,6,4,0.9523809523809523
2022,Male,21,2021,BCSE,5,No,No,2,1,Offline,Yes,No,4,Intermediate,100,No,No,No,Machine Learning,2,UI/UX,Single,No,Bachelor,No,2.16,No,3.24,66,57000,1.08,2,4,1.9047619047619047
2022,Male,21,2021,BCSE,6,No,No,2,1,Offline,Yes,Yes,2,Intermediate,100,Yes,No,No,Web development,2,Software,Married,Yes,Family,No,2.56,No,3.62,65,58000,1.06,2,4,0.9523809523809523
2019,Male,21,2018,BCSE,11,Yes,No,1,1,Offline,Yes,Yes,7,Advance,100,No,No,Yes,Programming,3,UI/UX,Single,No,Bachelor,No,1.97,No,3.1,136,59000,1.1300000000000001,1,4,6.363636363636363
2020,Female,23,2019,BCSE,7,No,No,2,2,Offline,Yes,Yes,3,Intermediate,90,Yes,No,No,Networking,1,Data Science,Relationship,Yes,Family,No,2.33,No,3.31,32,60000,0.98,4,3,1.4285714285714286
2020,Female,20,2020,BCSE,11,No,No,2,1,Offline,Yes,Yes,3,Intermediate,100,Yes,No,No,Networking,2,Hardware,Single,No,Bachelor,No,1.6,No,2.68,136,60000,1.08,2,4,1.4285714285714286
2021,Male,20,2021,BCSE,7,No,No,4,3,Offline,Yes,Yes,6,Intermediate,80,No,No,No,Machine Learning,3,Hardware,Relationship,Yes,Bachelor,No,2.11,No,3.22,97,60000,1.1100000000000003,12,7,1.4634146341463417
2021,Female,20,2021,BCSE,7,No,No,3,1,Online,Yes,Yes,7,Basic,100,Yes,Yes,No,Programming,2,Software,Single,Yes,Bachelor,No,1.19,No,2.16,103,60000,0.9700000000000002,3,5,2.258064516129032
2020,Male,21,2019,BCSE,9,No,No,4,2,Online,Yes,Yes,5,Advance,100,No,No,Yes,Machine Learning,2,Software,Single,No,Bachelor,No,2.65,No,3.78,121,61000,1.13,8,6,1.2195121951219514
2020,Male,20,2020,BCSE,10,No,No,2,2,Offline,Yes,Yes,2,Intermediate,100,Yes,No,Yes,Artificial Intelligence,1,Data Science,Relationship,Yes,Bachelor,No,2.67,No,3.7,135,61000,1.0300000000000002,4,3,0.9523809523809523
2020,Male,24,2019,BCSE,11,No,No,3,3,Online,Yes,Yes,3,Intermediate,46,Yes,No,No,Cyber security,2,Data Science,Single,No,Family,No,2.44,No,3.51,144,64000,1.0699999999999998,9,5,0.9677419354838709
2020,Male,24,2019,BCSE,11,No,No,3,3,Offline,Yes,Yes,3,Advance,75,Yes,No,Yes,Networking,1,Hardware,Relationship,Yes,Bachelor,No,1.65,No,2.68,143,65000,1.0300000000000002,9,4,0.9677419354838709
2020,Male,25,2019,BCSE,10,No,No,2,2,Offline,Yes,Yes,3,Intermediate,78,No,No,No,Cyber security,2,Data Science,Single,Yes,Bachelor,No,2.54,No,3.61,78,65000,1.0699999999999998,4,4,1.4285714285714286
2020,Male,20,2020,BCSE,11,No,No,2,1,Online,Yes,Yes,2,Advance,100,Yes,No,No,Cyber security,2,Data Science,Married,Yes,Family,No,2.5,No,3.61,136,65000,1.1099999999999999,2,4,0.9523809523809523
2021,Female,20,2020,BCSE,6,No,No,4,2,Online,Yes,Yes,8,Intermediate,100,No,No,No,Web development,2,Software,Relationship,Yes,Family,No,2.07,No,3.39,84,66000,1.3200000000000003,8,6,1.9512195121951221
2020,Female,20,2020,BCSE,8,No,No,4,2,Online,Yes,Yes,6,Advance,100,No,No,Yes,Web development,1,UI/UX,Single,No,Family,No,1.77,No,2.64,119,66000,0.8700000000000001,8,5,1.4634146341463417
2021,Male,20,2020,BCSE,7,Yes,No,3,1,Offline,Yes,Yes,5,Intermediate,90,No,No,No,Networking,2,Hardware,Single,No,Bachelor,No,2.11,No,3.21,102,66000,1.1,3,5,1.6129032258064515
2022,Female,21,2021,BCSE,5,No,No,2,1,Offline,Yes,No,2,Intermediate,46,Yes,No,Yes,Artificial Intelligence,4,Data Science,Single,Yes,Bachelor,No,2.33,No,3.41,63,66000,1.08,2,6,0.9523809523809523
2022,Female,20,2021,BCSE,5,No,No,3,1,Offline,Yes,Yes,3,Basic,100,Yes,No,Yes,Web development,4,Software,Relationship,Yes,Bachelor,No,2.77,No,3.84,58,66000,1.0699999999999998,3,7,0.9677419354838709
2019,Male,21,2018,BCSE,11,Yes,No,4,4,Offline,Yes,Yes,2,Advance,100,No,No,Yes,Programming,3,Software,Single,No,Family,No,2.87,No,3.98,136,67000,1.1099999999999999,16,7,0.48780487804878053
2019,Male,22,2017,BCSE,10,No,No,3,1,Online,Yes,Yes,7,Intermediate,100,No,No,No,Web development,2,Software,Single,No,Bachelor,No,2.19,No,3.43,116,68000,1.2400000000000002,3,5,2.258064516129032
2020,Male,22,2019,BCSE,10,No,No,2,1,Offline,Yes,Yes,8,Advance,100,No,No,Yes,Artificial Intelligence,2,Hardware,Single,No,Family,No,2.11,No,3.39,132,68000,1.2800000000000002,2,4,3.8095238095238093
2020,Male,25,2019,BCSE,11,No,No,1,2,Offline,Yes,Yes,2,Intermediate,51,No,No,Yes,Artificial Intelligence,4,Data Science,Single,Yes,Bachelor,Yes,2.51,No,3.57,136,68000,1.06,2,5,1.8181818181818181
2020,Male,22,2019,BCSE,9,No,No,3,2,Online,Yes,Yes,3,Basic,100,No,No,No,Networking,2,Hardware,Single,Yes,Bachelor,No,2.22,No,3.38,100,68000,1.1599999999999997,6,5,0.9677419354838709
2021,Female,20,2020,BCSE,8,No,No,2,2,Offline,Yes,Yes,2,Intermediate,34,Yes,No,No,Cyber security,3,Data Science,Single,No,Bachelor,No,1.86,No,2.91,88,68000,1.05,4,5,0.9523809523809523
2021,Female,22,2021,BCSE,9,No,No,1,1,Offline,Yes,No,8,Basic,50,No,No,No,Artificial Intelligence,1,Data Science,Married,Yes,Family,No,1.87,No,2.95,100,68000,1.08,1,2,7.2727272727272725
2022,Female,21,2021,BCSE,8,Yes,No,5,2,Online,Yes,Yes,3,Basic,87,No,No,Yes,Cyber security,2,Data Science,Single,No,Bachelor,No,2.88,No,3.91,88,68000,1.0300000000000002,10,7,0.5882352941176471
2020,Female,23,2018,BCSE,10,No,No,3,3,Online,Yes,Yes,6,Intermediate,99,Yes,Yes,No,Web development,1,Data Science,Single,No,Family,No,1.91,No,3.1,123,70000,1.1900000000000002,9,4,1.9354838709677418
2021,Female,20,2020,BCSE,8,No,No,3,3,Online,Yes,Yes,2,Intermediate,100,No,No,No,Programming,2,UI/UX,Relationship,No,Family,No,1.81,No,2.9,101,70000,1.0899999999999999,9,5,0.6451612903225806
2022,Male,20,2020,BCSE,6,No,No,2,2,Offline,Yes,Yes,2,Intermediate,56,Yes,No,Yes,Programming,2,UI/UX,Single,No,Family,Yes,1.72,No,2.8,80,70000,1.0799999999999998,4,4,0.9523809523809523
2021,Female,20,2020,BCSE,9,No,No,1,1,Offline,Yes,Yes,3,Intermediate,76,No,No,Yes,Web development,2,Software,Relationship,No,Bachelor,No,1.56,No,2.63,70,70000,1.0699999999999998,1,3,2.727272727272727
2021,Female,24,2021,BCSE,6,No,No,1,1,Offline,Yes,Yes,4,Basic,100,No,No,No,Programming,2,Software,Single,Yes,Family,Yes,2.23,No,3.39,98,70000,1.1600000000000001,1,3,3.6363636363636362
2022,Female,21,2021,BCSE,6,No,No,2,1,Offline,Yes,Yes,3,Intermediate,100,Yes,No,Yes,Networking,2,Hardware,Relationship,No,Bachelor,No,2.67,No,3.74,70,70000,1.0700000000000003,2,4,1.4285714285714286
2022,Female,19,2022,BCSE,3,No,No,4,3,Online,Yes,Yes,4,Intermediate,63,No,No,No,Web development,2,Software,Relationship,No,Bachelor,Yes,1.65,No,2.87,35,70000,1.2200000000000002,12,6,0.9756097560975611
2021,Female,20,2020,BCSE,9,No,No,2,1,Online,Yes,Yes,6,Advance,90,No,No,Yes,Machine Learning,2,Software,Relationship,No,Family,No,2.44,No,3.88,23,71000,1.44,2,4,2.857142857142857
2022,Male,20,2021,BCSE,6,No,No,4,2,Offline,Yes,Yes,3,Intermediate,68,Yes,No,No,Networking,4,Hardware,Married,Yes,Family,No,1.56,No,2.63,70,74000,1.0699999999999998,8,8,0.7317073170731708
2020,Female,21,2019,BCSE,10,No,No,6,2,Offline,Yes,Yes,4,Intermediate,80,No,No,No,Networking,4,Hardware,Relationship,No,Bachelor,Yes,2.21,No,3.21,116,75000,1.0,12,10,0.6557377049180328
2020,Male,20,2020,BCSE,11,No,No,1,3,Offline,Yes,Yes,3,Intermediate,100,No,No,No,Networking,1,Hardware,Relationship,No,Bachelor,No,2.61,No,3.68,136,75000,1.0700000000000003,3,2,2.727272727272727
2021,Female,24,2019,BCSE,10,No,No,3,3,Offline,Yes,Yes,2,Basic,100,No,No,Yes,Artificial Intelligence,2,Data Science,Relationship,No,Bachelor,No,2.41,No,3.5,116,76000,1.0899999999999999,9,5,0.6451612903225806
2021,Female,20,2020,BCSE,9,No,No,2,3,Online,Yes,Yes,3,Advance,100,Yes,No,No,Cyber security,2,Data Science,Single,Yes,Family,No,1.57,No,2.66,100,76000,1.09,6,4,1.4285714285714286
2021,Male,20,2020,BCSE,9,Yes,No,4,1,Offline,Yes,Yes,2,Advance,100,Yes,No,Yes,Machine Learning,2,Data Science,Relationship,Yes,Bachelor,No,2.73,No,3.8,100,76000,1.0699999999999998,4,6,0.48780487804878053
2020,Male,22,2020,BCSE,9,No,No,2,1,Offline,Yes,Yes,2,Advance,100,Yes,No,Yes,Networking,4,Hardware,Married,No,Family,Yes,2.87,No,3.93,100,76000,1.06,2,6,0.9523809523809523
2022,Male,20,2021,BCSE,5,No,No,3,2,Online,Yes,Yes,3,Intermediate,100,No,No,No,Networking,3,Hardware,Single,No,Bachelor,No,1.56,No,2.66,71,76000,1.1,6,6,0.9677419354838709
